Time (years),Observed Velocity (cm/s)
7.887788779,1.721554441
7.888788879,0.894625188
7.889788979,2.131529429
7.890789079,2.342650755
7.891789179,1.037482635
7.892789279,1.376236829
7.893789379,0.922255796
7.894789479,2.529748403
7.895789579,3.100375219
7.896789679,2.503009175
7.897789779,2.721312726
7.898789879,0.216962854
7.899789979,3.861743853
7.900790079,3.645776459
7.901790179,0.728397816
7.902790279,2.572961709
7.903790379,2.791833687
7.904790479,3.707890887
7.905790579,2.643772557
7.906790679,3.867522046
7.907790779,2.919233779
7.908790879,4.009924897
7.909790979,4.730531334
7.910791079,3.509012332
7.911791179,3.687822956
7.912791279,5.386300989
7.913791379,3.94025569
7.914791479,6.608033166
7.915791579,5.118907105
7.916791679,5.32849011
7.917791779,4.226843964
7.918791879,4.164003205
7.919791979,4.392893902
7.920792079,4.291922311
7.921792179,6.020243932
7.922792279,4.321023631
7.923792379,6.003167132
7.924792479,5.392733491
7.925792579,5.750218458
7.926792679,5.423946929
7.927792779,7.620287361
7.928792879,6.887003026
7.929792979,6.112352058
7.930793079,6.486952631
7.931793179,9.740753593
7.932793279,6.011063599
7.933793379,7.539107673
7.934793479,6.837898302
7.935793579,6.722220131
7.936793679,7.244098464
7.937793779,10.41253653
7.938793879,7.763200234
7.939793979,6.578928285
7.940794079,7.736124703
7.941794179,8.400875775
7.942794279,8.846490694
7.943794379,10.33725761
7.944794479,7.575534225
7.945794579,7.873533054
7.946794679,8.202386833
7.947794779,8.199498742
7.948794879,7.897311005
7.949794979,8.672988887
7.95079508,9.122593796
7.95179518,7.033500504
7.95279528,7.533229821
7.95379538,6.607065875
7.95479548,9.852515056
7.95579558,7.597670671
7.95679568,9.705145504
7.95779578,10.53774093
7.95879588,8.839528566
7.95979598,10.04042867
7.96079608,9.467583253
7.96179618,9.102284037
7.96279628,8.877937474
7.96379638,9.191722934
7.96479648,9.878839392
7.96579658,8.021078937
7.96679668,9.221942121
7.96779678,9.953466454
7.96879688,11.35130929
7.96979698,8.186141036
7.97079708,9.014693637
7.97179718,8.497940847
7.97279728,7.515581417
7.97379738,10.65233361
7.97479748,9.978778798
7.97579758,8.949895163
7.97679768,7.77172065
7.97779778,7.842447808
7.97879788,11.01534362
7.97979798,9.332413061
7.98079808,9.780353246
7.98179818,7.936170082
7.98279828,9.080952111
7.98379838,8.800498052
7.98479848,9.439334444
7.98579858,8.219740972
7.98679868,9.340851302
7.98779878,7.706901044
7.98879888,8.663473834
7.98979898,7.628249189
7.99079908,7.492031831
7.99179918,9.292431125
7.99279928,8.338187894
7.99379938,6.196595639
7.99479948,5.550932009
7.99579958,7.573607295
7.99679968,7.31795973
7.99779978,6.461763934
7.99879988,6.262720006
7.99979998,6.271535496
8.00080008,7.210373271
8.00180018,6.474033654
8.00280028,5.826370963
8.00380038,5.119605289
8.00480048,5.577976312
8.00580058,5.386912952
8.00680068,5.723625759
8.00780078,6.315931903
8.00880088,5.127863381
8.00980098,3.033328127
8.01080108,3.9944395
8.01180118,5.21435143
8.01280128,1.905382125
8.01380138,4.434552903
8.01480148,2.336817224
8.01580158,2.309257965
8.01680168,3.266113246
8.01780178,4.008781774
8.01880188,1.331193396
8.01980198,1.8225517
8.02080208,3.078924488
8.02180218,4.163283179
8.02280228,-0.692318962
8.02380238,3.140815926
8.02480248,0.3349777
8.02580258,-0.590270217
8.02680268,0.824205499
8.02780278,-0.182363929
8.02880288,-0.905356583
8.02980298,0.233866631
8.03080308,1.51219312
8.03180318,-0.416046426
8.03280328,0.878665889
8.03380338,0.39043005
8.03480348,0.389277236
8.03580358,0.504778413
8.03680368,-1.265761479
8.03780378,-1.168794143
8.03880388,-0.042006491
8.03980398,-3.241681153
8.04080408,-2.4071736
8.04180418,-2.810503206
8.04280428,-2.49219039
8.04380438,-3.270935266
8.04480448,-2.333296159
8.04580458,-3.338292517
8.04680468,-2.141704369
8.04780478,-3.684080248
8.04880488,-3.988867563
8.04980498,-3.902041104
8.050805081,-3.514581536
8.051805181,-2.956471357
8.052805281,-5.699493972
8.053805381,-4.071321307
8.054805481,-4.002608665
8.055805581,-4.687270652
8.056805681,-4.093702326
8.057805781,-4.238984856
8.058805881,-5.786629984
8.059805981,-4.545454108
8.060806081,-6.469859265
8.061806181,-6.184069057
8.062806281,-5.433715415
8.063806381,-4.57577148
8.064806481,-5.946441837
8.065806581,-5.549774279
8.066806681,-5.456100176
8.067806781,-4.979577568
8.068806881,-5.636615943
8.069806981,-6.538340963
8.070807081,-6.031583865
8.071807181,-5.789848161
8.072807281,-7.151314552
8.073807381,-5.591022143
8.074807481,-5.241778627
8.075807581,-6.060026227
8.076807681,-6.65924336
8.077807781,-6.350379003
8.078807881,-6.668767275
8.079807981,-7.484389988
8.080808081,-8.344053868
8.081808181,-9.275535158
8.082808281,-5.730606309
8.083808381,-6.946320095
8.084808481,-7.080234536
8.085808581,-6.614455913
8.086808681,-7.614032387
8.087808781,-6.322306988
8.088808881,-5.555398086
8.089808981,-5.602116614
8.090809081,-6.059283454
8.091809181,-4.942289463
8.092809281,-6.483692919
8.093809381,-7.758635432
8.094809481,-6.146006045
8.095809581,-5.717901107
8.096809681,-7.675608202
8.097809781,-4.59909928
8.098809881,-7.178338884
8.099809981,-5.36008206
8.100810081,-5.046416429
8.101810181,-6.318494334
8.102810281,-3.736150482
8.103810381,-5.316446121
8.104810481,-4.095974204
8.105810581,-4.114293237
8.106810681,-4.501835877
8.107810781,-5.004662847
8.108810881,-5.797056091
8.109810981,-3.033025496
8.110811081,-4.377711481
8.111811181,-4.608464319
8.112811281,-4.571909454
8.113811381,-4.502791064
8.114811481,-3.978271229
8.115811581,-4.725322371
8.116811681,-2.860980497
8.117811781,-4.125967575
8.118811881,-3.496357196
8.119811981,-3.005459858
8.120812081,-3.495089289
8.121812181,-1.896164643
8.122812281,-0.795249466
8.123812381,-2.020337628
8.124812481,-1.886793075
8.125812581,-1.262761546
8.126812681,-3.269931308
8.127812781,-1.318573859
8.128812881,-2.056747971
8.129812981,-1.557898619
8.130813081,-1.725702316
8.131813181,-0.690050311
8.132813281,-0.751424086
8.133813381,-0.074735989
8.134813481,-0.571252773
8.135813581,2.37433037
8.136813681,-1.088487332
8.137813781,-1.839855419
8.138813881,1.434283964
8.139813981,0.752091838
8.140814081,2.118338456
8.141814181,0.979234237
8.142814281,0.182944175
8.143814381,1.431591184
8.144814481,0.498933312
8.145814581,2.446637331
8.146814681,3.570582564
8.147814781,2.768248097
8.148814881,1.840303556
8.149814981,2.821024071
8.150815082,2.882973109
8.151815182,1.944332828
8.152815282,3.017641366
8.153815382,1.732020741
8.154815482,4.560980082
8.155815582,3.335650274
8.156815682,3.231617974
8.157815782,3.980127468
8.158815882,4.194027239
8.159815982,3.602561907
8.160816082,3.961858714
8.161816182,5.159016199
8.162816282,4.263978594
8.163816382,5.137196687
8.164816482,4.161404261
8.165816582,4.35097483
8.166816682,4.828641955
8.167816782,4.180558114
8.168816882,6.355067322
8.169816982,5.673375306
8.170817082,5.892774174
8.171817182,5.714615228
8.172817282,5.499969209
8.173817382,4.094104512
8.174817482,3.175633269
8.175817582,5.365038073
8.176817682,5.188752926
8.177817782,7.426318353
8.178817882,5.132609735
8.179817982,5.177870701
8.180818082,5.294059872
8.181818182,7.453663157
8.182818282,6.18919346
8.183818382,5.265333497
8.184818482,6.078517091
8.185818582,4.240009823
8.186818682,6.598032443
8.187818782,7.068902458
8.188818882,5.626145581
8.189818982,6.577629314
8.190819082,5.073261385
8.191819182,7.25749133
8.192819282,6.053359031
8.193819382,5.716727473
8.194819482,5.410468249
8.195819582,5.530501929
8.196819682,6.234084119
8.197819782,4.625890255
8.198819882,5.927250438
8.199819982,5.010234554
8.200820082,4.951465843
8.201820182,4.546708908
8.202820282,7.951635075
8.203820382,5.852622395
8.204820482,6.704933816
8.205820582,3.676971452
8.206820682,5.431177007
8.207820782,6.993422188
8.208820882,4.207416611
8.209820982,4.336909713
8.210821082,4.829742103
8.211821182,6.838178108
8.212821282,5.779639801
8.213821382,5.85298054
8.214821482,4.874470234
8.215821582,3.055502162
8.216821682,3.320640436
8.217821782,4.845800649
8.218821882,5.139957493
8.219821982,2.067774909
8.220822082,3.604575371
8.221822182,4.114096026
8.222822282,3.681485683
8.223822382,4.952472555
8.224822482,2.109095605
8.225822582,3.273842446
8.226822682,4.3113312
8.227822782,2.530104173
8.228822882,4.094888426
8.229822982,1.9411644
8.230823082,1.971199052
8.231823182,1.280727358
8.232823282,1.079300184
8.233823382,4.062587595
8.234823482,1.837298847
8.235823582,1.641676783
8.236823682,0.933719679
8.237823782,1.857363049
8.238823882,0.692660536
8.239823982,-1.031556458
8.240824082,1.711551894
8.241824182,-0.181666118
8.242824282,0.272173435
8.243824382,1.148216478
8.244824482,-3.209857294
8.245824582,-1.629838235
8.246824682,0.726130379
8.247824782,-1.567048879
8.248824882,-0.487814346
8.249824982,-1.504469438
8.250825083,-2.327017932
8.251825183,-2.736008896
8.252825283,-1.393798006
8.253825383,-0.796540402
8.254825483,-2.602976874
8.255825583,-0.993086512
8.256825683,-1.191263588
8.257825783,-1.372283331
8.258825883,-1.786469205
8.259825983,-2.227166775
8.260826083,-2.494631813
8.261826183,-2.579927001
8.262826283,-1.669121873
8.263826383,-2.225828338
8.264826483,-2.491287302
8.265826583,-2.702638512
8.266826683,0.205614703
8.267826783,-2.117250005
8.268826883,-2.97205084
8.269826983,-3.401176552
8.270827083,-2.649321721
8.271827183,-3.36121169
8.272827283,-2.587537789
8.273827383,-2.443185415
8.274827483,-3.640508014
8.275827583,-5.489395182
8.276827683,-3.749875943
8.277827783,-4.305819802
8.278827883,-1.616890557
8.279827983,-3.982697707
8.280828083,-3.017763784
8.281828183,-2.85436255
8.282828283,-4.1519018
8.283828383,-5.231561094
8.284828483,-4.805315071
8.285828583,-3.417422064
8.286828683,-2.425705806
8.287828783,-3.091741674
8.288828883,-4.067052881
8.289828983,-3.386821057
8.290829083,-3.505843604
8.291829183,-3.888869205
8.292829283,-4.167638141
8.293829383,-3.972360983
8.294829483,-3.302345476
8.295829583,-5.200430258
8.296829683,-3.163720134
8.297829783,-3.953774836
8.298829883,-4.301914468
8.299829983,-4.1157988
8.300830083,-3.636030735
8.301830183,-3.860358158
8.302830283,-4.904852136
8.303830383,-4.55191532
8.304830483,-4.872414217
8.305830583,-3.525916815
8.306830683,-5.093332301
8.307830783,-2.218254342
8.308830883,-3.356320616
8.309830983,-4.900189023
8.310831083,-1.812958954
8.311831183,-1.680340357
8.312831283,-3.765239321
8.313831383,-4.857462731
8.314831483,-3.313276028
8.315831583,-3.561964021
8.316831683,-2.578191462
8.317831783,-3.583763209
8.318831883,-2.846125354
8.319831983,-3.446869871
8.320832083,-2.172719749
8.321832183,-1.988358779
8.322832283,-1.488884779
8.323832383,-2.831774936
8.324832483,-2.602607622
8.325832583,-0.301430549
8.326832683,-2.243067648
8.327832783,-1.80161783
8.328832883,-3.303133122
8.329832983,-2.515588184
8.330833083,-0.604167267
8.331833183,-1.91112523
8.332833283,-2.869829508
8.333833383,-1.902589386
8.334833483,-0.397968899
8.335833583,-2.327097705
8.336833683,-1.283645914
8.337833783,-1.315805148
8.338833883,-1.189996281
8.339833983,-0.770881009
8.340834083,-2.275271414
8.341834183,-2.349865842
8.342834283,-2.625442124
8.343834383,-0.627656052
8.344834483,-1.705937697
8.345834583,-0.752770474
8.346834683,-1.756704454
8.347834783,0.360371018
8.348834883,-1.49504592
8.349834983,-1.086147104
8.350835084,-2.08969969
8.351835184,0.105512921
8.352835284,-1.251259729
8.353835384,-0.375195225
8.354835484,-1.697787811
8.355835584,-0.047695019
8.356835684,-1.197947073
8.357835784,-0.786263448
8.358835884,-1.480854012
8.359835984,0.998974821
8.360836084,0.9857502
8.361836184,-0.656809842
8.362836284,-1.009692421
8.363836384,0.644794514
8.364836484,-0.503102648
8.365836584,-0.145716379
8.366836684,0.11603459
8.367836784,0.934094513
8.368836884,-0.653206652
8.369836984,-0.261615246
8.370837084,-0.450193584
8.371837184,-2.675849091
8.372837284,-0.996828094
8.373837384,-0.358970001
8.374837484,0.026498463
8.375837584,-0.085298047
8.376837684,-0.592635134
8.377837784,-0.996638823
8.378837884,-1.249161083
8.379837984,-1.675080583
8.380838084,-1.507116544
8.381838184,-2.865908748
8.382838284,1.882258631
8.383838384,-0.196651551
8.384838484,-0.43087521
8.385838584,1.007040949
8.386838684,-1.031265734
8.387838784,-3.186921148
8.388838884,-3.05794631
8.389838984,-1.999993535
8.390839084,-2.326049646
8.391839184,-0.770377476
8.392839284,-0.547731845
8.393839384,-3.696223838
8.394839484,-1.497652736
8.395839584,-1.620344616
8.396839684,-0.736273283
8.397839784,-1.318672017
8.398839884,-3.127941413
8.399839984,-3.308565266
8.400840084,-2.530415175
8.401840184,-3.256284331
8.402840284,-4.052277303
8.403840384,-3.304701237
8.404840484,-3.397807815
8.405840584,-3.167332316
8.406840684,-2.426797975
8.407840784,-3.265509481
8.408840884,-2.76375643
8.409840984,-2.803636272
8.410841084,-3.806359399
8.411841184,-3.266382577
8.412841284,-2.699807536
8.413841384,-2.404461808
8.414841484,-5.370610641
8.415841584,-7.770060921
8.416841684,-5.684856363
8.417841784,-4.175024932
8.418841884,-4.622600717
8.419841984,-4.50582298
8.420842084,-4.788053228
8.421842184,-6.061387473
8.422842284,-6.124352655
8.423842384,-5.213334988
8.424842484,-7.344179435
8.425842584,-3.523886075
8.426842684,-6.690461065
8.427842784,-4.92453839
8.428842884,-4.249216671
8.429842984,-6.012691794
8.430843084,-7.833777533
8.431843184,-5.474477508
8.432843284,-6.92952492
8.433843384,-6.372268952
8.434843484,-7.605825052
8.435843584,-7.995931898
8.436843684,-7.957018345
8.437843784,-6.531801757
8.438843884,-8.465971375
8.439843984,-7.688303839
8.440844084,-7.531154519
8.441844184,-9.081986858
8.442844284,-7.546253202
8.443844384,-10.99999098
8.444844484,-8.866754124
8.445844584,-8.470194769
8.446844684,-7.078827459
8.447844784,-9.529942954
8.448844884,-9.766738307
8.449844984,-7.878668246
8.450845085,-8.4507014
8.451845185,-8.606209903
8.452845285,-8.283382703
8.453845385,-8.440060559
8.454845485,-8.147666952
8.455845585,-8.401597403
8.456845685,-8.866210989
8.457845785,-11.07559783
8.458845885,-7.597070176
8.459845985,-8.979895146
8.460846085,-9.081218574
8.461846185,-11.50718312
8.462846285,-10.86825417
8.463846385,-7.365700104
8.464846485,-9.537230205
8.465846585,-9.781897037
8.466846685,-9.222531458
8.467846785,-8.606719128
8.468846885,-8.345131696
8.469846985,-11.16019161
8.470847085,-8.639216178
8.471847185,-9.253047695
8.472847285,-10.48200483
8.473847385,-8.564237096
8.474847485,-8.240447179
8.475847585,-6.727832869
8.476847685,-7.198632011
8.477847785,-10.15530745
8.478847885,-9.601672672
8.479847985,-9.282291202
8.480848085,-9.961067941
8.481848185,-9.65551025
8.482848285,-8.452270771
8.483848385,-8.666229313
8.484848485,-9.270582643
8.485848585,-9.332081582
8.486848685,-8.27156635
8.487848785,-8.785432835
8.488848885,-9.841050583
8.489848985,-10.74609194
8.490849085,-8.401435889
8.491849185,-8.65034024
8.492849285,-8.576135048
8.493849385,-9.205660776
8.494849485,-5.997181057
8.495849585,-7.485529147
8.496849685,-7.782001733
8.497849785,-8.480788737
8.498849885,-6.062890563
8.499849985,-7.4171224
8.500850085,-8.766679998
8.501850185,-4.510697338
8.502850285,-7.74040978
8.503850385,-5.112852125
8.504850485,-4.161413411
8.505850585,-4.145262886
8.506850685,-4.612302016
8.507850785,-5.233795411
8.508850885,-4.087352941
8.509850985,-4.820812428
8.510851085,-7.517841654
8.511851185,-3.512723252
8.512851285,-3.774726957
8.513851385,-3.201240764
8.514851485,-4.504189862
8.515851585,-2.42545676
8.516851685,-4.561001806
8.517851785,-4.968724828
8.518851885,-2.605521708
8.519851985,-2.718743687
8.520852085,-2.621787068
8.521852185,-1.319699293
8.522852285,-3.238916151
8.523852385,-3.218315906
8.524852485,-1.349734036
8.525852585,-0.935236039
8.526852685,-1.830350509
8.527852785,-2.02744827
8.528852885,-1.101325536
8.529852985,-0.232341679
8.530853085,-0.558371944
8.531853185,0.111286027
8.532853285,-0.008073538
8.533853385,-0.745931696
8.534853485,-0.718695207
8.535853585,2.9090555
8.536853685,1.563103465
8.537853785,1.517890127
8.538853885,2.799493737
8.539853985,1.840133791
8.540854085,0.94292878
8.541854185,2.985413865
8.542854285,3.120193239
8.543854385,1.478553124
8.544854485,3.199637597
8.545854585,3.731740972
8.546854685,0.666351817
8.547854785,3.909228634
8.548854885,4.109010791
8.549854985,6.177640148
8.550855086,3.359924298
8.551855186,4.356114913
8.552855286,3.576767086
8.553855386,5.808653065
8.554855486,2.0803639
8.555855586,5.459980826
8.556855686,4.670009534
8.557855786,5.543499355
8.558855886,5.315325777
8.559855986,4.476238083
8.560856086,4.620654316
8.561856186,3.988183623
8.562856286,3.946729747
8.563856386,5.437127416
8.564856486,5.74636538
8.565856586,7.085113896
8.566856686,8.654800752
8.567856786,5.943077935
8.568856886,6.18090121
8.569856986,5.578386627
8.570857086,6.940518191
8.571857186,6.300266523
8.572857286,5.890072066
8.573857386,5.255381706
8.574857486,5.153199749
8.575857586,8.096596153
8.576857686,8.147272715
8.577857786,8.349618697
8.578857886,7.461892054
8.579857986,7.231038293
8.580858086,8.153972116
8.581858186,7.161346844
8.582858286,6.485914567
8.583858386,6.787423461
8.584858486,7.141806677
8.585858586,7.060886035
8.586858686,7.28292346
8.587858786,7.125539093
8.588858886,6.720048416
8.589858986,7.21243523
8.590859086,6.564165335
8.591859186,6.42385057
8.592859286,5.703704691
8.593859386,6.589812175
8.594859486,7.00473297
8.595859586,5.728629476
8.596859686,6.222671859
8.597859786,6.793279396
8.598859886,7.06171844
8.599859986,6.29538759
8.600860086,5.629809601
8.601860186,5.269524452
8.602860286,5.928606951
8.603860386,4.548214504
8.604860486,4.934225433
8.605860586,4.377970291
8.606860686,5.89770281
8.607860786,5.625351085
8.608860886,4.899203063
8.609860986,2.345212779
8.610861086,3.67983441
8.611861186,4.136970698
8.612861286,2.561230155
8.613861386,4.785604994
8.614861486,5.121529607
8.615861586,4.320928656
8.616861686,4.031056442
8.617861786,2.84184707
8.618861886,2.890066122
8.619861986,2.976941811
8.620862086,2.2361575
8.621862186,2.446998494
8.622862286,2.961730499
8.623862386,2.016140293
8.624862486,1.966824721
8.625862586,2.220856258
8.626862686,1.569364336
8.627862786,2.823915348
8.628862886,2.200473238
8.629862986,0.114374128
8.630863086,1.209705349
8.631863186,0.188336585
8.632863286,0.815036631
8.633863386,0.843180681
8.634863486,-0.533084791
8.635863586,-1.028077321
8.636863686,0.031689288
8.637863786,0.70749841
8.638863886,-0.918366217
8.639863986,-0.962994615
8.640864086,1.405634011
8.641864186,-0.894254499
8.642864286,-1.924528934
8.643864386,-0.341585398
8.644864486,-1.903019687
8.645864586,-0.470444026
8.646864686,-1.489186499
8.647864786,-2.14443853
8.648864886,-0.704603777
8.649864986,-3.087310986
8.650865087,-0.691512083
8.651865187,-3.358464541
8.652865287,-2.707204384
8.653865387,-1.673606248
8.654865487,-3.311088271
8.655865587,-2.413185904
8.656865687,-3.138110968
8.657865787,-6.081787177
8.658865887,-3.618220242
8.659865987,-2.779086169
8.660866087,-4.479980708
8.661866187,-4.828578381
8.662866287,-4.496770891
8.663866387,-5.606466153
8.664866487,-4.22806069
8.665866587,-4.342697813
8.666866687,-4.673701508
8.667866787,-4.883523565
8.668866887,-4.29692625
8.669866987,-4.854332556
8.670867087,-4.213882864
8.671867187,-6.218631803
8.672867287,-5.8178367
8.673867387,-5.298326387
8.674867487,-3.260416611
8.675867587,-4.916393755
8.676867687,-6.190300883
8.677867787,-4.760263319
8.678867887,-5.139311494
8.679867987,-5.157904603
8.680868087,-6.208170868
8.681868187,-7.50342536
8.682868287,-7.510402467
8.683868387,-5.649477092
8.684868487,-7.366935707
8.685868587,-4.950554963
8.686868687,-6.312718351
8.687868787,-5.917563094
8.688868887,-6.113809794
8.689868987,-7.123604871
8.690869087,-5.030618041
8.691869187,-6.648335411
8.692869287,-5.596618373
8.693869387,-6.349872483
8.694869487,-4.871466982
8.695869587,-4.424448186
8.696869687,-4.921449485
8.697869787,-3.81871668
8.698869887,-6.374335489
8.699869987,-6.032774452
8.700870087,-5.373455188
8.701870187,-6.604980331
8.702870287,-5.654084719
8.703870387,-5.938162003
8.704870487,-6.015512196
8.705870587,-5.079610934
8.706870687,-4.938007641
8.707870787,-5.267583706
8.708870887,-6.073513928
8.709870987,-3.300975737
8.710871087,-3.489676852
8.711871187,-3.849878413
8.712871287,-4.317671941
8.713871387,-3.094288778
8.714871487,-4.562954941
8.715871587,-5.594382315
8.716871687,-4.937185141
8.717871787,-4.343146673
8.718871887,-4.320770833
8.719871987,-4.326818153
8.720872087,-3.075336761
8.721872187,-3.026302128
8.722872287,-4.1935003
8.723872387,-3.150603472
8.724872487,-2.771658157
8.725872587,-2.654573641
8.726872687,-3.937099888
8.727872787,-1.147225578
8.728872887,-4.445861925
8.729872987,-2.397417456
8.730873087,-2.436743083
8.731873187,-1.839944796
8.732873287,-3.472450621
8.733873387,-2.081796162
8.734873487,-0.81623736
8.735873587,-0.521941565
8.736873687,-1.415729289
8.737873787,-0.885117558
8.738873887,-1.502210791
8.739873987,-0.863816487
8.740874087,-0.04845313
8.741874187,-0.834612615
8.742874287,-0.896461176
8.743874387,0.503666007
8.744874487,-1.842859845
8.745874587,1.156533066
8.746874687,0.164555242
8.747874787,0.290857503
8.748874887,0.140033416
8.749874987,0.397220714
8.750875088,0.216954524
8.751875188,0.751499448
8.752875288,1.413184974
8.753875388,1.17507424
8.754875488,3.46816242
8.755875588,3.082650241
8.756875688,0.327080805
8.757875788,2.170881323
8.758875888,2.790154719
8.759875988,1.802090182
8.760876088,2.5248069
8.761876188,1.956218035
8.762876288,1.88471282
8.763876388,3.405338775
8.764876488,2.240345701
8.765876588,3.215819874
8.766876688,1.527897243
8.767876788,1.921692745
8.768876888,4.027531504
8.769876988,4.413066725
8.770877088,4.668951018
8.771877188,2.96575016
8.772877288,2.594408379
8.773877388,3.635733979
8.774877488,4.473065625
8.775877588,4.136955642
8.776877688,4.638714572
8.777877788,3.259362979
8.778877888,2.998374662
8.779877988,4.461901378
8.780878088,2.33420378
8.781878188,3.042985121
8.782878288,3.813685326
8.783878388,3.993187829
8.784878488,4.312428166
8.785878588,5.50047303
8.786878688,3.44973559
8.787878788,5.015415582
8.788878888,4.363764017
8.789878988,3.960055926
8.790879088,5.256628343
8.791879188,2.558457652
8.792879288,3.678624255
8.793879388,3.947187184
8.794879488,3.904161971
8.795879588,3.883214167
8.796879688,4.568181499
8.797879788,4.909362786
8.798879888,5.28216627
8.799879988,4.590984608
8.800880088,3.523383179
8.801880188,2.950558969
8.802880288,5.399729546
8.803880388,4.116860076
8.804880488,4.524128373
8.805880588,4.752054716
8.806880688,3.959619743
8.807880788,4.212608604
8.808880888,3.616820104
8.809880988,4.295734393
8.810881088,4.759995156
8.811881188,3.972835481
8.812881288,4.20110465
8.813881388,4.088800333
8.814881488,2.694368499
8.815881588,3.312977298
8.816881688,3.110789747
8.817881788,4.080163895
8.818881888,2.877282279
8.819881988,2.979083723
8.820882088,2.633190596
8.821882188,2.578253795
8.822882288,1.870790136
8.823882388,3.078294257
8.824882488,3.729312628
8.825882588,3.555855113
8.826882688,3.279718697
8.827882788,2.764548685
8.828882888,1.478517668
8.829882988,4.151593494
8.830883088,1.931775521
8.831883188,2.520117054
8.832883288,5.763138496
8.833883388,2.508112997
8.834883488,5.137042654
8.835883588,3.332758663
8.836883688,0.417313299
8.837883788,2.0763967
8.838883888,3.379248084
8.839883988,-0.07427288
8.840884088,1.06855731
8.841884188,1.552683747
8.842884288,1.097405284
8.843884388,2.460060601
8.844884488,2.477252498
8.845884588,4.478912437
8.846884688,0.958785012
8.847884788,2.075291801
8.848884888,0.677244943
8.849884988,-0.298437609
8.850885089,2.174596866
8.851885189,-1.119886246
8.852885289,1.588806071
8.853885389,0.156350329
8.854885489,0.297470536
8.855885589,0.919459689
8.856885689,0.195067461
8.857885789,1.102451694
8.858885889,0.745160873
8.859885989,0.453875583
8.860886089,0.61688669
8.861886189,2.429913907
8.862886289,1.758689013
8.863886389,0.341215441
8.864886489,-0.350339144
8.865886589,1.146530281
8.866886689,0.319229123
8.867886789,0.289949169
8.868886889,0.471978053
8.869886989,-0.269668743
8.870887089,-0.205420558
8.871887189,0.209539125
8.872887289,0.824968498
8.873887389,0.194704275
8.874887489,1.169556162
8.875887589,0.064202945
8.876887689,0.918151808
8.877887789,-1.531074028
8.878887889,-0.98513565
8.879887989,0.960415679
8.880888089,0.840633378
8.881888189,0.687214438
8.882888289,2.21383021
8.883888389,2.911543245
8.884888489,1.148324237
8.885888589,1.026497602
8.886888689,0.693005551
8.887888789,-0.242121961
8.888888889,0.507125974
8.889888989,0.736291115
8.890889089,1.651793518
8.891889189,3.192160896
8.892889289,2.215539514
8.893889389,3.236823538
8.894889489,1.068469495
8.895889589,1.916179877
8.896889689,1.420682886
8.897889789,2.16025344
8.898889889,3.49409703
8.899889989,3.121731057
8.900890089,2.295427563
8.901890189,2.454987645
8.902890289,1.806678058
8.903890389,3.369383062
8.904890489,3.438490193
8.905890589,2.496858314
8.906890689,2.586428676
8.907890789,4.349523228
8.908890889,3.153198447
8.909890989,3.494052023
8.910891089,3.450404232
8.911891189,4.53945993
8.912891289,3.94045421
8.913891389,4.14646656
8.914891489,3.040124911
8.915891589,4.852541311
8.916891689,4.795717402
8.917891789,4.19464214
8.918891889,6.293415457
8.919891989,6.543591975
8.920892089,5.246781566
8.921892189,4.26059484
8.922892289,4.106760196
8.923892389,3.394073776
8.924892489,6.682026501
8.925892589,6.417024109
8.926892689,5.849239605
8.927892789,5.699166776
8.928892889,7.361509075
8.929892989,8.754528475
8.930893089,6.971933775
8.931893189,6.93703125
8.932893289,8.083833183
8.933893389,6.187873001
8.934893489,5.971055796
8.935893589,8.033676724
8.936893689,8.899675349
8.937893789,7.874594963
8.938893889,9.277368877
8.939893989,5.767815795
8.940894089,8.306137632
8.941894189,7.643490647
8.942894289,9.395437658
8.943894389,7.475955347
8.944894489,9.359101744
8.945894589,7.908905716
8.946894689,8.46645239
8.947894789,9.871829863
8.948894889,11.34159538
8.949894989,9.468675146
8.95089509,9.202688946
8.95189519,8.407321055
8.95289529,7.9100546
8.95389539,8.233718351
8.95489549,8.040582065
8.95589559,9.544898142
8.95689569,9.184599229
8.95789579,9.089300978
8.95889589,8.87370641
8.95989599,9.583541218
8.96089609,10.14949932
8.96189619,8.152837614
8.96289629,8.722625625
8.96389639,9.768511388
8.96489649,9.494877301
8.96589659,11.54638345
8.96689669,8.42384832
8.96789679,8.627992033
8.96889689,10.65533569
8.96989699,9.14375315
8.97089709,9.127716855
8.97189719,10.65717608
8.97289729,10.454234
8.97389739,9.817527842
8.97489749,10.07625848
8.97589759,8.752533884
8.97689769,8.989527828
8.97789779,9.661936948
8.97889789,8.435061654
8.97989799,9.23592699
8.98089809,8.695613571
8.98189819,8.491959608
8.98289829,7.724352171
8.98389839,10.89198922
8.98489849,8.108229548
8.98589859,8.580597757
8.98689869,6.866095815
8.98789879,9.718908451
8.98889889,8.010608218
8.98989899,8.460031712
8.99089909,6.950147854
8.99189919,8.421222003
8.99289929,9.437920072
8.99389939,8.017711145
8.99489949,8.169812368
8.99589959,7.209729401
8.99689969,6.254461669
8.99789979,6.058236563
8.99889989,6.44744307
8.99989999,7.160982225
9.00090009,5.795286862
9.00190019,6.672723439
9.00290029,4.730499821
9.00390039,5.843634709
9.00490049,4.834033418
9.00590059,4.111739216
9.00690069,5.444913388
9.00790079,6.223684815
9.00890089,4.746300782
9.00990099,3.924199932
